endTime,artistName,trackName,msPlayed,fecha,año_mes,hora,minutesPlayed
2026-07-30 18:22:00,Alanis Morissette,You Learn - 2015 Remaster,133425,2026-07-30,2026-07,18,2.22
2026-07-30 18:22:00,Emmanuel Horvilleur,Caetano,1943,2026-07-30,2026-07,18,0.03
2026-07-30 18:26:00,Patricio Rey y sus Redonditos de Ricota,Roto y Mal Parado,275760,2026-07-30,2026-07,18,4.6
2026-07-30 18:27:00,ROSALÍA,De Plata,0,2026-07-30,2026-07,18,0.0
2026-07-30 18:27:00,Emmanuel Horvilleur,Caetano,2176,2026-07-30,2026-07,18,0.04
2026-07-30 18:28:00,Patricio Rey y sus Redonditos de Ricota,"Pierre, El Vitricida",65440,2026-07-30,2026-07,18,1.09
2026-07-30 18:28:00,Patricio Rey y sus Redonditos de Ricota,Te Voy a Atornillar,11249,2026-07-30,2026-07,18,0.19
2026-07-30 18:30:00,Emmanuel Horvilleur,Caetano,0,2026-07-30,2026-07,18,0.0
2026-07-30 18:31:00,El Mató a un Policía Motorizado,Escupíme,181920,2026-07-30,2026-07,18,3.03
2026-07-30 18:32:00,Cate Le Bon,Are You with Me Now?,54631,2026-07-30,2026-07,18,0.91
2026-07-30 18:32:00,Charly García,Yo No Quiero Volverme Tan Loco,0,2026-07-30,2026-07,18,0.0
2026-07-30 18:37:00,Indio Solari,To Beef Or Not To Beef - En Vivo,288640,2026-07-30,2026-07,18,4.81
2026-07-30 18:39:00,Paul Higgs,Daba La Casualidad,127435,2026-07-30,2026-07,18,2.12
2026-07-30 18:42:00,Fleetwood Mac,Everywhere - 2017 Remaster,146717,2026-07-30,2026-07,18,2.45
2026-07-30 18:44:00,Mac DeMarco,Phantom,2289,2026-07-30,2026-07,18,0.04
2026-07-30 18:44:00,Javiera Mena,Escalera,172742,2026-07-30,2026-07,18,2.88
2026-07-30 18:50:00,Frank Ocean,Pink + White,10027,2026-07-30,2026-07,18,0.17
2026-07-30 18:50:00,Frank Ocean,Nikes,314075,2026-07-30,2026-07,18,5.23
2026-07-30 18:50:00,Milo j,OLIMPO,657,2026-07-30,2026-07,18,0.01
2026-07-30 18:53:00,Frank Ocean,Thinkin Bout You,200747,2026-07-30,2026-07,18,3.35
2026-07-30 18:54:00,Wach,5 cosas (with La Llorona y su Jardín de Dragones),37952,2026-07-30,2026-07,18,0.63
2026-07-30 18:58:00,El Mató a un Policía Motorizado,Chica de Oro,233546,2026-07-30,2026-07,18,3.89
2026-07-30 19:02:00,Bersuit Vergarabat,Toco Y Me Voy,249933,2026-07-30,2026-07,19,4.17
2026-07-30 20:00:00,Emmanuel Horvilleur,Caetano,9,2026-07-30,2026-07,20,0.0
2026-07-30 20:00:00,Los Piojos,Y Quemás,236612,2026-07-30,2026-07,20,3.94
2026-07-30 20:32:00,Emmanuel Horvilleur,Caetano,14293,2026-07-30,2026-07,20,0.24
2026-07-31 20:17:00,Emmanuel Horvilleur,Caetano,0,2026-07-31,2026-07,20,0.0
2026-07-31 21:20:00,Taylor Swift,Actually Romantic,163700,2026-07-31,2026-07,21,2.73
2026-07-31 21:22:00,Taylor Swift,Opalite,105230,2026-07-31,2026-07,21,1.75
2026-07-31 21:24:00,Charli xcx,Wink Wink,54088,2026-07-31,2026-07,21,0.9
2026-07-31 21:28:00,Olivia Dean,Dive,200759,2026-07-31,2026-07,21,3.35
2026-07-31 21:31:00,Olivia Rodrigo,drop dead,949,2026-07-31,2026-07,21,0.02
2026-07-31 21:31:00,Olivia Rodrigo,stupid song,28991,2026-07-31,2026-07,21,0.48
2026-07-31 21:31:00,Olivia Dean,A Couple Minutes,165510,2026-07-31,2026-07,21,2.76
2026-07-31 21:34:00,Olivia Rodrigo,honeybee,223013,2026-07-31,2026-07,21,3.72
2026-07-31 21:36:00,Olivia Rodrigo,stupid song,1859,2026-07-31,2026-07,21,0.03
2026-07-31 21:40:00,Olivia Rodrigo,stupid song,2656,2026-07-31,2026-07,21,0.04
2026-07-31 21:40:00,Olivia Rodrigo,maggots for brains,240101,2026-07-31,2026-07,21,4.0
2026-07-31 21:44:00,Olivia Rodrigo,stupid song,3155,2026-07-31,2026-07,21,0.05
2026-07-31 21:44:00,Olivia Rodrigo,u + me = <3,173496,2026-07-31,2026-07,21,2.89
2026-07-31 21:48:00,Olivia Rodrigo,stupid song,209680,2026-07-31,2026-07,21,3.49
2026-07-31 21:51:00,Olivia Rodrigo,honeybee,223013,2026-07-31,2026-07,21,3.72
2026-07-31 21:56:00,Olivia Rodrigo,maggots for brains,240101,2026-07-31,2026-07,21,4.0
2026-07-31 22:01:00,Olivia Rodrigo,u + me = <3,247587,2026-07-31,2026-07,22,4.13
2026-07-31 22:06:00,Olivia Rodrigo,my way,180721,2026-07-31,2026-07,22,3.01
2026-07-31 22:09:00,Olivia Rodrigo,purple,208819,2026-07-31,2026-07,22,3.48
2026-08-01 20:11:00,Indio Solari,Encuentro con un Ángel Amateur,17389,2026-08-01,2026-08,20,0.29
2026-08-01 20:12:00,Astor Piazzolla,Adiós Nonino,6333,2026-08-01,2026-08,20,0.11
2026-08-01 20:13:00,Roberto Goyeneche,Naranjo en Flor,16563,2026-08-01,2026-08,20,0.28
2026-08-01 20:13:00,Astor Piazzolla,Invierno Porteño,36203,2026-08-01,2026-08,20,0.6
2026-08-01 20:24:00,Astor Piazzolla,Adiós Nonino,540552,2026-08-01,2026-08,20,9.01
2026-08-01 20:27:00,Astor Piazzolla,Oblivion,214107,2026-08-01,2026-08,20,3.57
2026-08-01 20:40:00,Carlos Gardel,El Día Que Me Quieras,2750,2026-08-01,2026-08,20,0.05
2026-08-03 02:15:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,0,2026-08-03,2026-08,2,0.0
2026-08-03 02:15:00,ROSALÍA,Sauvignon Blanc,261,2026-08-03,2026-08,2,0.0
2026-08-03 02:15:00,ROSALÍA,Sauvignon Blanc,19554,2026-08-03,2026-08,2,0.33
2026-08-03 05:31:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,0,2026-08-03,2026-08,5,0.0
2026-08-03 05:32:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,28991,2026-08-03,2026-08,5,0.48
2026-08-03 05:33:00,Charli xcx,Wink Wink,122686,2026-08-03,2026-08,5,2.04
2026-08-03 05:33:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,1202,2026-08-03,2026-08,5,0.02
2026-08-03 05:34:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,135,2026-08-03,2026-08,5,0.0
2026-08-03 05:34:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,9783,2026-08-03,2026-08,5,0.16
2026-08-03 05:34:00,Patricio Rey y sus Redonditos de Ricota,Rock para los Dientes,25173,2026-08-03,2026-08,5,0.42
2026-08-03 05:37:00,Olivia Dean,Dive,200759,2026-08-03,2026-08,5,3.35
2026-08-03 05:39:00,Charli xcx,Wink Wink,122686,2026-08-03,2026-08,5,2.04
2026-08-03 05:43:00,Patricio Rey y sus Redonditos de Ricota,Rock para los Dientes,209760,2026-08-03,2026-08,5,3.5
2026-08-03 05:46:00,Patricio Rey y sus Redonditos de Ricota,Murga Purga,204533,2026-08-03,2026-08,5,3.41
2026-08-03 05:50:00,Patricio Rey y sus Redonditos de Ricota,Te Voy a Atornillar,213600,2026-08-03,2026-08,5,3.56
2026-08-03 05:53:00,Mercedes Sosa,Fuego En Anymaná,181867,2026-08-03,2026-08,5,3.03
2026-08-03 05:57:00,The Flaming Lips,Race for the Prize - 2017 Remaster,258912,2026-08-03,2026-08,5,4.32
2026-08-03 06:01:00,The Flaming Lips,She Don't Use Jelly,222279,2026-08-03,2026-08,6,3.7
2026-08-03 06:02:00,Fleetwood Mac,Doesn't Anything Last - Acoustic Duet; 2013 Remaster,63147,2026-08-03,2026-08,6,1.05
2026-08-03 06:06:00,Mercedes Sosa,Sera Posible El Sur?,257320,2026-08-03,2026-08,6,4.29
2026-08-03 06:12:00,The Rolling Stones,Out Of Time,1535,2026-08-03,2026-08,6,0.03
2026-08-03 06:12:00,ROSALÍA,Si Tú Supieras Compañero,360539,2026-08-03,2026-08,6,6.01
2026-08-03 06:12:00,The Beatles,There's A Place - Remastered 2009,1633,2026-08-03,2026-08,6,0.03
2026-08-03 06:12:00,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!,1322,2026-08-03,2026-08,6,0.02
2026-08-03 06:12:00,Serú Girán,Transformacion,1295,2026-08-03,2026-08,6,0.02
2026-08-03 06:12:00,Joni Mitchell,Night Ride Home,1623,2026-08-03,2026-08,6,0.03
2026-08-03 06:15:00,The Honeydrippers,Sea of Love - 2006 Remaster,183880,2026-08-03,2026-08,6,3.06
2026-08-03 06:18:00,Paul Higgs,Daba La Casualidad,177073,2026-08-03,2026-08,6,2.95
2026-08-03 08:51:00,Serú Girán,"Autos, Jets, Aviones, Barcos - 2021 Remasterizado",251127,2026-08-03,2026-08,8,4.19
2026-08-03 10:23:00,Serú Girán,"Autos, Jets, Aviones, Barcos - 2021 Remasterizado",1791,2026-08-03,2026-08,10,0.03
2026-08-03 10:26:00,Serú Girán,Frecuencia Modulada - 2019 Remasterizado,7063,2026-08-03,2026-08,10,0.12
2026-08-03 10:35:00,Indio Solari,To Beef Or Not To Beef - En Vivo,288640,2026-08-03,2026-08,10,4.81
2026-08-03 10:39:00,Los Fundamentalistas del Aire Acondicionado,Ella Debe Estar Tan Linda - En Vivo,279640,2026-08-03,2026-08,10,4.66
2026-08-03 10:44:00,Los Fundamentalistas del Aire Acondicionado,"Mi Genio Amor - En Vivo, Estadio Único de La Plata / Diciembre de 2021",298556,2026-08-03,2026-08,10,4.98
2026-08-03 10:48:00,Pearl Jam,Given to Fly,240907,2026-08-03,2026-08,10,4.02
2026-08-03 10:52:00,Indio Solari,Bebamos de las Copas Lindas,246053,2026-08-03,2026-08,10,4.1
2026-08-03 10:56:00,Stereolab,Everybody's Weird Except Me,214453,2026-08-03,2026-08,10,3.57
2026-08-03 11:02:00,Los Fundamentalistas del Aire Acondicionado,Flight 956 - En Vivo en Baradero Diciembre 2024,331000,2026-08-03,2026-08,11,5.52
2026-08-03 11:09:00,Tame Impala,End Of Summer,432566,2026-08-03,2026-08,11,7.21
2026-08-03 11:12:00,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace,220467,2026-08-03,2026-08,11,3.67
2026-08-03 11:16:00,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero,195173,2026-08-03,2026-08,11,3.25
2026-08-03 11:21:00,Los Fundamentalistas del Aire Acondicionado,Mi Genio Amor - En Vivo,304680,2026-08-03,2026-08,11,5.08
2026-08-03 11:26:00,Patricio Rey y sus Redonditos de Ricota,Blues de la Libertad,300960,2026-08-03,2026-08,11,5.02
2026-08-03 11:30:00,Perras on the beach,Puchos,232000,2026-08-03,2026-08,11,3.87
2026-08-03 11:33:00,Indio Solari,Black Russian,175205,2026-08-03,2026-08,11,2.92
2026-08-03 11:38:00,Pearl Jam,Given to Fly,26731,2026-08-03,2026-08,11,0.45
2026-08-03 11:38:00,Los Fundamentalistas del Aire Acondicionado,"Mi Genio Amor - En Vivo, Estadio Único de La Plata / Diciembre de 2021",298556,2026-08-03,2026-08,11,4.98
2026-08-03 11:41:00,Frank Ocean,Thinkin Bout You,200747,2026-08-03,2026-08,11,3.35
2026-08-03 11:42:00,Fleetwood Mac,Everywhere - 2017 Remaster,4009,2026-08-03,2026-08,11,0.07
2026-08-03 11:42:00,Phoebe Bridgers,Motion Sickness,2223,2026-08-03,2026-08,11,0.04
2026-08-03 11:42:00,Le Mans,Un Rayo De Sol,4486,2026-08-03,2026-08,11,0.07
2026-08-03 11:42:00,Camionero,No Hablaremos de Mañana,364,2026-08-03,2026-08,11,0.01
2026-08-03 11:42:00,Callejeros,Más Allá,2692,2026-08-03,2026-08,11,0.04
2026-08-03 11:42:00,Manic Street Preachers,Your Love Alone Is Not Enough (feat. Nina Persson),3938,2026-08-03,2026-08,11,0.07
2026-08-03 11:42:00,Wach,5 cosas (with La Llorona y su Jardín de Dragones),7983,2026-08-03,2026-08,11,0.13
2026-08-03 11:47:00,Suarez,Un Rayo de Sol,294307,2026-08-03,2026-08,11,4.91
2026-08-03 11:50:00,Javiera Mena,Perlas,209407,2026-08-03,2026-08,11,3.49
2026-08-03 11:51:00,Sandro,Ave De Paso,67515,2026-08-03,2026-08,11,1.13
2026-08-03 11:51:00,ROSALÍA,Sauvignon Blanc,11443,2026-08-03,2026-08,11,0.19
2026-08-03 11:52:00,ROSALÍA,Memória,13302,2026-08-03,2026-08,11,0.22
2026-08-03 11:56:00,ROSALÍA,Divinize,1673,2026-08-03,2026-08,11,0.03
2026-08-03 11:56:00,ROSALÍA,La Perla,7132,2026-08-03,2026-08,11,0.12
2026-08-03 11:56:00,ROSALÍA,Mio Cristo Piange Diamanti,269680,2026-08-03,2026-08,11,4.49
2026-08-03 11:56:00,ROSALÍA,Magnolias,5555,2026-08-03,2026-08,11,0.09
2026-08-03 12:38:00,ROSALÍA,Reliquia,133200,2026-08-03,2026-08,12,2.22
2026-08-03 13:42:00,ROSALÍA,De Madrugá,16682,2026-08-03,2026-08,13,0.28
2026-08-05 09:57:00,Milo j,Luciérnagas - En Vivo desde Ciudad de México,0,2026-08-05,2026-08,9,0.0
2026-08-05 15:04:00,Diles que no me maten,Viene el viento,237000,2026-08-05,2026-08,15,3.95
2026-08-05 16:55:00,Milo j,La Vida Era Más Corta - En Vivo desde Ciudad de México,0,2026-08-05,2026-08,16,0.0
2026-08-05 16:56:00,Olivia Dean,Dive,108870,2026-08-05,2026-08,16,1.81
2026-08-05 21:35:00,Lucio Mantel,Buscando al sol,7829,2026-08-05,2026-08,21,0.13
2026-08-05 21:35:00,Indio Solari,Encuentro con un Ángel Amateur,0,2026-08-05,2026-08,21,0.0
2026-08-05 21:35:00,New Order,Ceremony,8160,2026-08-05,2026-08,21,0.14
2026-08-05 21:35:00,Milo j,La Vida Era Más Corta - En Vivo desde Ciudad de México,0,2026-08-05,2026-08,21,0.0
2026-08-05 21:37:00,Indio Solari,Encuentro con un Ángel Amateur,1777,2026-08-05,2026-08,21,0.03
2026-08-05 22:37:00,New Order,Blue Monday,15520,2026-08-05,2026-08,22,0.26
2026-08-05 22:42:00,New Order,Ceremony,263600,2026-08-05,2026-08,22,4.39
2026-08-05 22:46:00,Olivia Dean,Dive,2566,2026-08-05,2026-08,22,0.04
2026-08-05 22:46:00,Diles que no me maten,Viene el viento,237000,2026-08-05,2026-08,22,3.95
2026-08-05 22:48:00,Charli xcx,Wink Wink,122686,2026-08-05,2026-08,22,2.04
2026-08-05 23:01:00,Patricio Rey y sus Redonditos de Ricota,Rock para los Dientes,156270,2026-08-05,2026-08,23,2.6
2026-08-05 23:21:00,New Order,Ceremony,263600,2026-08-05,2026-08,23,4.39
2026-08-05 23:24:00,Diles que no me maten,Viene el viento,237000,2026-08-05,2026-08,23,3.95
2026-08-05 23:28:00,Olivia Dean,Dive,200759,2026-08-05,2026-08,23,3.35
2026-08-05 23:30:00,Charli xcx,Wink Wink,122686,2026-08-05,2026-08,23,2.04
2026-08-05 23:31:00,Patricio Rey y sus Redonditos de Ricota,Rock para los Dientes,60685,2026-08-05,2026-08,23,1.01
2026-08-05 23:35:00,The Flaming Lips,Race for the Prize - 2017 Remaster,258912,2026-08-05,2026-08,23,4.32
2026-08-05 23:39:00,The Flaming Lips,She Don't Use Jelly,222279,2026-08-05,2026-08,23,3.7
2026-08-05 23:40:00,Fleetwood Mac,Doesn't Anything Last - Acoustic Duet; 2013 Remaster,63147,2026-08-05,2026-08,23,1.05
2026-08-05 23:44:00,Mercedes Sosa,Sera Posible El Sur?,257320,2026-08-05,2026-08,23,4.29
2026-08-05 23:47:00,ROSALÍA,Si Tú Supieras Compañero,113991,2026-08-05,2026-08,23,1.9
2026-08-05 23:52:00,New Order,Ceremony,263600,2026-08-05,2026-08,23,4.39
2026-08-05 23:56:00,Diles que no me maten,Viene el viento,237000,2026-08-05,2026-08,23,3.95
2026-08-05 23:59:00,Olivia Dean,Dive,200759,2026-08-05,2026-08,23,3.35
2026-08-06 00:01:00,Charli xcx,Wink Wink,122686,2026-08-06,2026-08,0,2.04
2026-08-06 00:05:00,Patricio Rey y sus Redonditos de Ricota,Rock para los Dientes,209760,2026-08-06,2026-08,0,3.5
2026-08-06 00:08:00,Patricio Rey y sus Redonditos de Ricota,Murga Purga,204533,2026-08-06,2026-08,0,3.41
2026-08-06 00:12:00,Patricio Rey y sus Redonditos de Ricota,Te Voy a Atornillar,213600,2026-08-06,2026-08,0,3.56
2026-08-06 00:16:00,Mercedes Sosa,Fuego En Anymaná,99910,2026-08-06,2026-08,0,1.67
2026-08-06 16:27:00,New Order,True Faith - 2015 Remaster,8150,2026-08-06,2026-08,16,0.14
2026-08-06 16:27:00,New Order,Ceremony,140634,2026-08-06,2026-08,16,2.34
2026-08-06 16:28:00,New Order,World in Motion,25663,2026-08-06,2026-08,16,0.43
2026-08-06 16:28:00,New Order,Blue Monday - Hawtin Mix - Alternate Version 2,3843,2026-08-06,2026-08,16,0.06
2026-08-06 16:29:00,New Order,Bizarre Love Triangle,21243,2026-08-06,2026-08,16,0.35
2026-08-06 16:29:00,New Order,Age of Consent - 2015 Remaster,65913,2026-08-06,2026-08,16,1.1
2026-08-06 16:30:00,New Order,Tutti frutti,13343,2026-08-06,2026-08,16,0.22
2026-08-06 16:30:00,New Order,Ruined in a Day - 2015 Remaster,15253,2026-08-06,2026-08,16,0.25
2026-08-06 16:30:00,New Order,Ultraviolence - 2015 Remaster,51653,2026-08-06,2026-08,16,0.86
2026-08-06 16:31:00,New Order,True Faith,19586,2026-08-06,2026-08,16,0.33
2026-08-06 16:35:00,New Order,Regret - 2015 Remaster,243553,2026-08-06,2026-08,16,4.06
2026-08-06 16:38:00,New Order,Crystal,20090,2026-08-06,2026-08,16,0.33
2026-08-06 16:38:00,New Order,Dreams Never End - 2015 Remaster,195307,2026-08-06,2026-08,16,3.26
2026-08-06 16:40:00,Charli xcx,Wink Wink,64323,2026-08-06,2026-08,16,1.07
2026-08-06 16:41:00,Charli xcx,Rock Music,115107,2026-08-06,2026-08,16,1.92
2026-08-06 16:44:00,Charli xcx,SS26,167674,2026-08-06,2026-08,16,2.79
2026-08-06 16:48:00,Charli xcx,Card Declined,207772,2026-08-06,2026-08,16,3.46
2026-08-06 16:50:00,Charli xcx,Camera,151438,2026-08-06,2026-08,16,2.52
2026-08-06 16:52:00,Charli xcx,2007,124046,2026-08-06,2026-08,16,2.07
2026-08-06 16:54:00,Charli xcx,I’m Afraid,131472,2026-08-06,2026-08,16,2.19
2026-08-06 16:57:00,Charli xcx,Yeah,137323,2026-08-06,2026-08,16,2.29
2026-08-06 16:59:00,Charli xcx,Wink Wink,122686,2026-08-06,2026-08,16,2.04
2026-08-06 17:01:00,Charli xcx,Persona,157039,2026-08-06,2026-08,17,2.62
2026-08-06 17:04:00,Charli xcx,Magic Metal Montana,150623,2026-08-06,2026-08,17,2.51
2026-08-06 17:10:00,Charli xcx,No One Lasts Forever featuring David Cronenberg,342634,2026-08-06,2026-08,17,5.71
2026-08-06 17:13:00,Charli xcx,Dying for You,182038,2026-08-06,2026-08,17,3.03
2026-08-06 17:16:00,Olivia Rodrigo,stupid song,209680,2026-08-06,2026-08,17,3.49
2026-08-06 17:22:00,Wolf Alice,Hammond Song,340173,2026-08-06,2026-08,17,5.67
2026-08-06 17:27:00,The Strokes,Dine N'Dash,303053,2026-08-06,2026-08,17,5.05
2026-08-06 17:31:00,Slayyyter,brand new chanel$,238506,2026-08-06,2026-08,17,3.98
2026-08-06 20:04:00,Tame Impala,Hummer,101020,2026-08-06,2026-08,20,1.68
2026-08-07 10:00:00,New Order,Ceremony,263600,2026-08-07,2026-08,10,4.39
2026-08-07 11:09:00,Diles que no me maten,Viene el viento,85160,2026-08-07,2026-08,11,1.42
2026-08-07 11:11:00,Charli xcx,Rock Music,115107,2026-08-07,2026-08,11,1.92
2026-08-07 11:14:00,Charli xcx,SS26,167674,2026-08-07,2026-08,11,2.79
2026-08-07 11:14:00,Charli xcx,Camera,2752,2026-08-07,2026-08,11,0.05
2026-08-07 11:14:00,Charli xcx,Camera,2317,2026-08-07,2026-08,11,0.04
2026-08-07 11:14:00,Charli xcx,Card Declined,41573,2026-08-07,2026-08,11,0.69
2026-08-07 11:15:00,Charli xcx,Camera,475,2026-08-07,2026-08,11,0.01
2026-08-07 11:17:00,Charli xcx,Camera,157790,2026-08-07,2026-08,11,2.63
2026-08-07 11:20:00,Charli xcx,SS26,173542,2026-08-07,2026-08,11,2.89
2026-08-07 11:21:00,Charli xcx,Wink Wink (Angel Girl Video),20122,2026-08-07,2026-08,11,0.34
2026-08-07 11:21:00,Charli xcx,Wink Wink (Angel Girl Video),3859,2026-08-07,2026-08,11,0.06
2026-08-07 11:21:00,Charli xcx,Wink Wink (Angel Girl Video),0,2026-08-07,2026-08,11,0.0
2026-08-07 11:21:00,The Strokes,Going Shopping,22623,2026-08-07,2026-08,11,0.38
2026-08-07 11:23:00,Charli xcx,Wink Wink (Angel Girl Video),108279,2026-08-07,2026-08,11,1.8
2026-08-07 11:23:00,Charli xcx,I’m Afraid,14283,2026-08-07,2026-08,11,0.24
2026-08-07 11:23:00,Charli xcx,Persona,9924,2026-08-07,2026-08,11,0.17
2026-08-07 11:23:00,Charli xcx,Camera,7563,2026-08-07,2026-08,11,0.13
2026-08-07 11:26:00,Charli xcx,Camera,146996,2026-08-07,2026-08,11,2.45
2026-08-07 15:22:00,Charli xcx,Rock Music,151297,2026-08-07,2026-08,15,2.52
2026-08-07 15:24:00,Charli xcx,SS26,142092,2026-08-07,2026-08,15,2.37
2026-08-07 19:40:00,Charli xcx,Camera,125,2026-08-07,2026-08,19,0.0
2026-08-07 19:42:00,Charli xcx,Rock Music,115107,2026-08-07,2026-08,19,1.92
2026-08-07 19:43:00,ROSALÍA,Divinize,4907,2026-08-07,2026-08,19,0.08
2026-08-07 19:43:00,Charli xcx,SS26,25088,2026-08-07,2026-08,19,0.42
2026-08-07 19:43:00,Charli xcx,Card Declined,10496,2026-08-07,2026-08,19,0.17
2026-08-07 19:44:00,ROSALÍA,Berghain,47527,2026-08-07,2026-08,19,0.79
2026-08-07 19:45:00,ROSALÍA,Divinize,4036,2026-08-07,2026-08,19,0.07
2026-08-07 19:45:00,Conrad Taylor,Berghain - Remix,69197,2026-08-07,2026-08,19,1.15
2026-08-07 19:45:00,ROSALÍA,Reliquia,12321,2026-08-07,2026-08,19,0.21
2026-08-07 19:45:00,ROSALÍA,Dios Es Un Stalker,5642,2026-08-07,2026-08,19,0.09
2026-08-07 19:47:00,New Order,Ceremony,90560,2026-08-07,2026-08,19,1.51
2026-08-07 22:56:00,Charli xcx,Rock Music,115107,2026-08-07,2026-08,22,1.92
2026-08-07 22:59:00,Charli xcx,SS26,167674,2026-08-07,2026-08,22,2.79
2026-08-07 23:03:00,Charli xcx,Card Declined,207772,2026-08-07,2026-08,23,3.46
2026-08-07 23:05:00,Charli xcx,Camera,151438,2026-08-07,2026-08,23,2.52
2026-08-07 23:22:00,Charli xcx,2007,143255,2026-08-07,2026-08,23,2.39
2026-08-07 23:24:00,Charli xcx,I’m Afraid,131472,2026-08-07,2026-08,23,2.19
2026-08-07 23:26:00,Charli xcx,Yeah,137323,2026-08-07,2026-08,23,2.29
2026-08-07 23:28:00,Charli xcx,Wink Wink,122686,2026-08-07,2026-08,23,2.04
2026-08-07 23:31:00,Charli xcx,Persona,157039,2026-08-07,2026-08,23,2.62
2026-08-07 23:33:00,Charli xcx,Magic Metal Montana,150623,2026-08-07,2026-08,23,2.51
2026-08-07 23:39:00,Charli xcx,No One Lasts Forever featuring David Cronenberg,342634,2026-08-07,2026-08,23,5.71
2026-08-07 23:41:00,Charli xcx,Out of Myself,139504,2026-08-07,2026-08,23,2.33
2026-08-07 23:45:00,Olivia Rodrigo,expectations,221958,2026-08-07,2026-08,23,3.7
2026-08-07 23:49:00,The Strokes,Lonely in the Future,200187,2026-08-07,2026-08,23,3.34
2026-08-07 23:53:00,Phoebe Bridgers,Lost Boys,254615,2026-08-07,2026-08,23,4.24
2026-08-07 23:57:00,Wolf Alice,Don't Delete The Kisses (Charli XCX x Post Precious Remix),259915,2026-08-07,2026-08,23,4.33
2026-08-08 00:54:00,Ariana Grande,petal,140710,2026-08-08,2026-08,0,2.35
2026-08-08 01:00:00,Charly García,Cuchillos,36316,2026-08-08,2026-08,1,0.61
2026-08-08 01:00:00,Charly García,Vemos...,3180,2026-08-08,2026-08,1,0.05
2026-08-08 01:00:00,Charly García,Estaba En Llamas Cuando Me Acoste,14579,2026-08-08,2026-08,1,0.24
2026-08-08 01:01:00,Charly García,Necesito Un Gol,13011,2026-08-08,2026-08,1,0.22
2026-08-08 01:01:00,Charly García,Canciones De Jirafas,54572,2026-08-08,2026-08,1,0.91
2026-08-08 01:08:00,Charly García,Constant Concept,277000,2026-08-08,2026-08,1,4.62
2026-08-08 01:14:00,Charly García,Cuchillos,40156,2026-08-08,2026-08,1,0.67
2026-08-08 01:14:00,Charly García,Say No More,276467,2026-08-08,2026-08,1,4.61
2026-08-08 01:17:00,Charly García,Constant Concept,191160,2026-08-08,2026-08,1,3.19
2026-08-08 14:04:00,Lucy Patané,GLITTER NEGRO,499,2026-08-08,2026-08,14,0.01
2026-08-08 14:08:00,Olivia Dean,Dive,200759,2026-08-08,2026-08,14,3.35
2026-08-08 14:11:00,Los Abuelos De La Nada,Sintonía Americana - 1994 Remastered Version,188240,2026-08-08,2026-08,14,3.14
2026-08-08 14:12:00,Adrián Berra,Caminata,41714,2026-08-08,2026-08,14,0.7
2026-08-08 15:47:00,The Flaming Lips,Race for the Prize - 2017 Remaster,152707,2026-08-08,2026-08,15,2.55
2026-08-08 15:48:00,The Flaming Lips,Race for the Prize - 2017 Remaster,72871,2026-08-08,2026-08,15,1.21
2026-08-08 15:48:00,Emmanuel Horvilleur,Caetano,18298,2026-08-08,2026-08,15,0.3
2026-08-08 15:52:00,Indio Solari,Había una Vez...,268213,2026-08-08,2026-08,15,4.47
2026-08-08 15:57:00,Marina Fages,El Límite,248007,2026-08-08,2026-08,15,4.13
2026-08-08 15:59:00,Los Besos,El Dron,140650,2026-08-08,2026-08,15,2.34
2026-08-08 16:19:00,Lorde,Stoned at the Nail Salon,62230,2026-08-08,2026-08,16,1.04
2026-08-08 16:38:00,Sandro,Ave De Paso,234395,2026-08-08,2026-08,16,3.91
2026-08-08 16:41:00,Los Gatos,La Balsa,176000,2026-08-08,2026-08,16,2.93
2026-08-08 16:43:00,Sandro,Dame el Fuego de Tu Amor,128827,2026-08-08,2026-08,16,2.15
2026-08-08 16:46:00,Sui Generis,Canción para Mi Muerte,215907,2026-08-08,2026-08,16,3.6
2026-08-08 16:49:00,La Joven Guardia,El Extraño del Pelo Largo,166253,2026-08-08,2026-08,16,2.77
2026-08-08 16:52:00,Almendra,Tema de Pototo (Para Saber Como Es la Soledad),157547,2026-08-08,2026-08,16,2.63
2026-08-08 16:58:00,Moris,El Oso,174973,2026-08-08,2026-08,16,2.92
2026-08-08 17:00:00,Sandro,Atmósfera Pesada,163507,2026-08-08,2026-08,17,2.73
2026-08-08 17:04:00,Los Gatos,Rock de la Mujer Perdida,189960,2026-08-08,2026-08,17,3.17
2026-08-08 17:07:00,Sui Generis,Bienvenidos al Tren,194333,2026-08-08,2026-08,17,3.24
2026-08-08 17:09:00,Virus,Wadu Wadu,156307,2026-08-08,2026-08,17,2.61
2026-08-08 17:12:00,Almendra,Ana No Duerme,145823,2026-08-08,2026-08,17,2.43
2026-08-08 17:17:00,New Order,Regret - 2015 Remaster,272386,2026-08-08,2026-08,17,4.54
