Fecha,genero_principal,generos_secundarios,cantidad_reproducciones,msPlayed,minutosPlayed
2026-04-10,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,207610,3.460166666666667
2026-04-10,Rock Progresivo,"Symphonic Rock, Fusion",1,200693,3.344883333333333
2026-04-10,Indie Folk,"Acoustic, Singer-Songwriter",1,196893,3.28155
2026-04-10,Classic Rock,"Garage Rock, Folk Rock, Proto-Punk",1,194520,3.242
2026-04-10,Classic Rock,"Blues Rock, Roots Rock",1,189653,3.1608833333333335
2026-04-10,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,186336,3.1056
2026-04-10,Alternative Rock,"Funk Rock, Hard Rock",1,186148,3.1024666666666665
2026-04-10,New Wave,"Post-Punk, Pop Rock",1,184093,3.068216666666667
2026-04-10,Indie Pop,"R&B Urbano, Bedroom Pop",1,180427,3.0071166666666667
2026-04-10,Reggae Fusion,"Dub, Ska",1,174656,2.9109333333333334
2026-04-10,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",1,159000,2.65
2026-04-10,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,140604,2.3434
2026-04-10,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,60004,1.0000666666666667
2026-04-10,Rock Latino,"Folk Rock, Progressive Rock",1,362,0.006033333333333333
2026-04-11,Indie / Unmapped,Alternative / Various,67,10338530,172.30883333333333
2026-04-11,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",4,918867,15.314449999999999
2026-04-11,Indie Rock,"Post-Punk, Space Rock, Noise Pop",5,680762,11.346033333333333
2026-04-11,Nueva Trova Cubana,"Trova, Canción de Autor",2,499483,8.324716666666667
2026-04-11,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",2,485840,8.097333333333333
2026-04-11,Rock Argentino,"Post-Punk, Hard Rock",1,429400,7.156666666666666
2026-04-11,Indie Rock,"Canción de Autor, Bedroom Pop",2,414400,6.906666666666666
2026-04-11,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,311560,5.192666666666667
2026-04-11,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",2,284182,4.736366666666666
2026-04-11,Synth-Pop,"New Wave, Pop Rock",1,236813,3.9468833333333335
2026-04-11,Canción de Autor,"Candombe Beat, Folk Uruguayo",1,233462,3.891033333333333
2026-04-11,Rock Argentino,"Hard Rock, Heavy Blues",2,232459,3.8743166666666666
2026-04-11,Indie Pop,"Dream Pop, R&B Soul",1,208240,3.470666666666667
2026-04-11,Folk,"Singer-Songwriter, Vocal Jazz",1,207507,3.45845
2026-04-11,Rock Uruguayo,"Ska Rock, Punk Rock",1,205533,3.42555
2026-04-11,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,205366,3.4227666666666665
2026-04-11,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,195547,3.259116666666667
2026-04-11,Rock Argentino,"Reggae Rock, Post-Punk",1,191800,3.1966666666666668
2026-04-11,Indie Rock,"Lo-Fi, Noise Pop, Post-Punk",1,50521,0.8420166666666666
2026-04-11,Neo-Soul,"R&B, Funk Calmo",1,48269,0.8044833333333333
2026-04-11,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,37272,0.6212
2026-04-11,Rock Argentino,"Pop Rock, Piano Rock",1,36600,0.61
2026-04-11,Rock Argentino,"Latin Rock, Ska Rock, Cumbia Rock",1,33304,0.5550666666666667
2026-04-11,World Music,"Folk Latinoamericano, Acoustic Indie",1,29057,0.48428333333333334
2026-04-11,Alternative Rock,"Singer-Songwriter, Folk Rock",1,14368,0.23946666666666666
2026-04-11,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",2,11150,0.18583333333333332
2026-04-11,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,4314,0.0719
2026-04-11,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",1,3967,0.06611666666666667
2026-04-11,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",1,2310,0.0385
2026-04-11,Indie Pop,"R&B Urbano, Bedroom Pop",1,1275,0.02125
2026-04-11,Alternative Rock,"Dream Pop, Grunge",1,1132,0.018866666666666667
2026-04-12,Indie / Unmapped,Alternative / Various,64,8738289,145.63815
2026-04-12,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",4,568480,9.474666666666668
2026-04-12,Indie Rock,"Post-Punk, Space Rock, Noise Pop",3,545760,9.096
2026-04-12,Nueva Trova Cubana,"Trova, Canción de Autor",4,457209,7.620150000000001
2026-04-12,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,294307,4.905116666666666
2026-04-12,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",2,217065,3.61775
2026-04-12,Folk,"Singer-Songwriter, Vocal Jazz",2,127927,2.1321166666666667
2026-04-12,Indie Folk,Canción Latinoamericana,1,21153,0.35255
2026-04-12,Freak Folk,"Indie Folk, Psych Folk",1,13770,0.2295
2026-04-12,Rock Argentino,"Pop Rock, Piano Rock",1,4805,0.08008333333333334
2026-04-12,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",1,2279,0.037983333333333334
2026-04-12,Folktronica,"Experimental Electronic, Art Pop",1,1983,0.03305
2026-04-13,Rock Argentino,"Post-Punk, Hard Rock",1,247,0.004116666666666667
2026-04-14,Indie / Unmapped,Alternative / Various,7,1077120,17.951999999999998
2026-04-14,Indie Rock,"Post-Punk, Space Rock, Noise Pop",2,363840,6.064
2026-04-14,Indie Pop / Synth-Pop,"Folk-Pop, Chamber Pop",1,228965,3.8160833333333333
2026-04-14,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",2,198110,3.3018333333333336
2026-04-14,Indie Folk,"Acoustic, Singer-Songwriter",1,67700,1.1283333333333334
2026-04-14,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",1,2289,0.03815
2026-04-15,Indie Rock,"Art Rock, Alternative Rock",1,160,0.0026666666666666666
2026-04-15,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",1,0,0.0
2026-04-16,Indie / Unmapped,Alternative / Various,1,33940,0.5656666666666667
2026-04-16,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,671,0.011183333333333333
2026-04-16,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",1,0,0.0
2026-04-17,Indie / Unmapped,Alternative / Various,21,2389869,39.83115
2026-04-17,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",2,28991,0.48318333333333335
2026-04-17,Nueva Trova Cubana,"Trova, Canción de Autor",1,4415,0.07358333333333333
2026-04-17,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",1,0,0.0
2026-04-18,Indie / Unmapped,Alternative / Various,74,12187041,203.11735
2026-04-18,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",5,965208,16.0868
2026-04-18,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",4,672232,11.203866666666666
2026-04-18,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",3,625171,10.419516666666667
2026-04-18,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",3,566677,9.444616666666667
2026-04-18,Rock Alternativo,"Experimental Folk, Post-Punk",5,496292,8.271533333333334
2026-04-18,Indie Rock,"Alternative Rock, Garage Rock",2,289273,4.8212166666666665
2026-04-18,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,271373,4.522883333333334
2026-04-18,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",2,247903,4.131716666666667
2026-04-18,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,224000,3.7333333333333334
2026-04-18,Rock Stone,"Blues Rock, Rock and Roll",1,200107,3.3351166666666665
2026-04-18,Pop Rock,"Funk Pop, Electro Funk",1,197000,3.283333333333333
2026-04-18,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,181920,3.032
2026-04-18,Rock Argentino,"Folk Rock, Progressive Rock",1,90973,1.5162166666666668
2026-04-19,Rock Alternativo,"Experimental Folk, Post-Punk",42,6673654,111.22756666666666
2026-04-19,Indie / Unmapped,Alternative / Various,26,4220224,70.33706666666667
2026-04-19,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",3,523453,8.724216666666667
2026-04-19,Indie Rock,"Alternative Rock, Garage Rock",1,243132,4.0522
2026-04-19,Neo-Soul,"Soul, Ska / Reggae, R&B",1,240440,4.007333333333333
2026-04-19,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,190846,3.1807666666666665
2026-04-19,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,181920,3.032
2026-04-19,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",2,35916,0.5986
2026-04-19,Synth-Pop,"New Wave, Pop Rock",8,9875,0.16458333333333333
2026-04-20,Rock Alternativo,"Experimental Folk, Post-Punk",17,2856765,47.61275
2026-04-20,Indie / Unmapped,Alternative / Various,1,3798,0.0633
2026-04-20,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",3,1588,0.026466666666666666
2026-04-20,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,109,0.0018166666666666667
2026-04-20,Synth-Pop,"New Wave, Pop Rock",1,0,0.0
2026-04-21,Indie / Unmapped,Alternative / Various,6,995370,16.5895
2026-04-21,Indie Rock,"Art Rock, Alternative Rock",1,36896,0.6149333333333333
2026-04-21,Pop Rock,"Funk Pop, Electro Funk",1,14740,0.24566666666666667
2026-04-21,Reggae,Roots Reggae,1,13285,0.22141666666666668
2026-04-21,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",1,0,0.0
2026-04-22,Nueva Trova Cubana,"Trova, Canción de Autor",1,127101,2.11835
2026-04-22,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",1,0,0.0
2026-04-23,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",13,2551989,42.53315
2026-04-23,Indie / Unmapped,Alternative / Various,11,1940529,32.34215
2026-04-23,Grunge,"Alternative Rock, Classic Rock Revival",1,214992,3.5832
2026-04-23,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,197987,3.2997833333333335
2026-04-23,Indie Rock,"Alternative Rock, Garage Rock",1,183956,3.065933333333333
2026-04-23,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,181920,3.032
2026-04-23,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",1,1405,0.023416666666666665
2026-04-23,Indie Pop,"Synth-Pop, Bedroom Pop",1,105,0.00175
2026-04-23,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",2,0,0.0
2026-04-24,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",141,27619629,460.32715
2026-04-24,Indie / Unmapped,Alternative / Various,14,2505384,41.7564
2026-04-24,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",7,12151,0.20251666666666668
2026-04-24,Grunge,"Alternative Rock, Classic Rock Revival",1,4156,0.06926666666666667
2026-04-25,Indie / Unmapped,Alternative / Various,106,18014955,300.24925
2026-04-25,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",18,2244686,37.411433333333335
2026-04-25,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",13,312822,5.213699999999999
2026-04-25,Rock Argentino,"Post-Punk, Hard Rock",2,275660,4.594333333333333
2026-04-25,Grunge,"Alternative Rock, Classic Rock Revival",1,68106,1.1351
2026-04-26,Indie / Unmapped,Alternative / Various,69,11536191,192.26985
2026-04-26,Rock Argentino,"Post-Punk, Hard Rock",5,533081,8.884683333333333
2026-04-26,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",3,388873,6.481216666666667
2026-04-26,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,222384,3.7064
2026-04-26,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,195547,3.259116666666667
2026-04-26,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,181920,3.032
2026-04-26,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,88141,1.4690166666666666
2026-04-27,Indie / Unmapped,Alternative / Various,5,856088,14.268133333333333
2026-04-27,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,176133,2.93555
2026-04-28,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,201,0.00335
2026-04-28,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",1,0,0.0
2026-04-29,Indie / Unmapped,Alternative / Various,18,2735924,45.598733333333335
2026-04-29,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,207160,3.4526666666666666
2026-04-29,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,289,0.004816666666666667
2026-04-29,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",1,240,0.004
2026-04-30,Indie / Unmapped,Alternative / Various,24,4752611,79.21018333333333
2026-04-30,Rock Alternativo,"Experimental Folk, Post-Punk",13,2443923,40.73205
2026-04-30,Indie Rock,"Experimental, Dream Pop, Lo-Fi",9,1800568,30.00946666666667
2026-04-30,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",4,816720,13.612
2026-04-30,Indie Rock,"Garage Rock, Post-Punk",4,796897,13.281616666666666
2026-04-30,Indie Rock,"Canción de Autor, Bedroom Pop",2,485986,8.099766666666667
2026-04-30,Canción de Autor,"Rock de Cámara, Experimental Folk",2,357706,5.961766666666667
2026-04-30,Folktronica,"Experimental Electronic, Art Pop",1,245560,4.092666666666666
2026-04-30,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,234151,3.9025166666666666
2026-04-30,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,199,0.0033166666666666665
2026-05-01,Indie / Unmapped,Alternative / Various,34,5342142,89.0357
2026-05-01,Rock Alternativo,"Experimental Folk, Post-Punk",1,257701,4.295016666666666
2026-05-01,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,1085,0.018083333333333333
2026-05-01,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,148,0.0024666666666666665
2026-05-02,Indie / Unmapped,Alternative / Various,42,8189226,136.4871
2026-05-02,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",15,2962342,49.372366666666665
2026-05-02,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",9,1878311,31.305183333333332
2026-05-02,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",12,1160996,19.349933333333333
2026-05-02,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",2,282545,4.709083333333334
2026-05-02,Art Pop,"Experimental Electronic, House",1,222737,3.712283333333333
2026-05-02,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,221800,3.6966666666666668
2026-05-02,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,216857,3.6142833333333333
2026-05-02,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,205493,3.4248833333333333
2026-05-02,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,188639,3.1439833333333334
2026-05-02,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,156545,2.6090833333333334
2026-05-02,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,127428,2.1238
2026-05-02,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,110527,1.8421166666666666
2026-05-02,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",2,21275,0.35458333333333336
2026-05-02,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,5202,0.0867
2026-05-02,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,3503,0.058383333333333336
2026-05-02,Indie Pop,"Canción de Autor, Art Pop",1,1375,0.022916666666666665
2026-05-02,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",3,56,0.0009333333333333333
2026-05-03,Indie / Unmapped,Alternative / Various,99,10577918,176.29863333333333
2026-05-03,Indie Rock,"Alternative Rock, Garage Rock",23,3907664,65.12773333333334
2026-05-03,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",6,837450,13.957500000000001
2026-05-03,Indie Folk,"Americana, Acoustic",7,829084,13.818066666666667
2026-05-03,Rock Alternativo,"Experimental Folk, Post-Punk",2,515402,8.590033333333333
2026-05-03,Rock Uruguayo,"Ska Rock, Punk Rock",2,277894,4.631566666666667
2026-05-03,Folk,"Singer-Songwriter, Vocal Jazz",1,141787,2.3631166666666665
2026-05-03,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",3,127826,2.1304333333333334
2026-05-03,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,88880,1.4813333333333334
2026-05-03,Indie Pop,"Jangle Pop, Post-Punk",1,41520,0.692
2026-05-03,Rock Argentino,"Folk Rock, Progressive Rock",1,20207,0.3367833333333333
2026-05-03,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,7500,0.125
2026-05-03,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",2,93,0.00155
2026-05-04,Indie / Unmapped,Alternative / Various,9,1969559,32.82598333333333
2026-05-04,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",5,1174757,19.579283333333333
2026-05-04,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",3,649429,10.823816666666668
2026-05-04,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",2,534147,8.90245
2026-05-04,Rock Latino,"Folk Rock, Progressive Rock",2,429372,7.1562
2026-05-04,Rock Stone,"Blues Rock, Rock and Roll",2,414707,6.911783333333333
2026-05-04,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,154733,2.578883333333333
2026-05-05,Indie / Unmapped,Alternative / Various,9,1406795,23.446583333333333
2026-05-05,Rock Latino,"Folk Rock, Progressive Rock",5,1172836,19.547266666666665
2026-05-05,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",3,645077,10.751283333333333
2026-05-05,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",2,484947,8.082450000000001
2026-05-05,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,261133,4.352216666666667
2026-05-05,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,259915,4.331916666666666
2026-05-05,Rock Uruguayo,"Ska Rock, Punk Rock",1,205533,3.42555
2026-05-05,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,184667,3.0777833333333335
2026-05-06,Indie / Unmapped,Alternative / Various,8,952691,15.878183333333334
2026-05-06,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,843,0.01405
2026-05-08,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,106,0.0017666666666666666
2026-05-09,Indie / Unmapped,Alternative / Various,52,8155547,135.92578333333333
2026-05-09,Classic Rock,"Blues Rock, Roots Rock",3,561116,9.351933333333333
2026-05-09,Neo-Psychedelia,"Indie Rock, Space Rock, Experimental",2,469893,7.83155
2026-05-09,Neo-Soul,"Soul, Ska / Reggae, R&B",2,447373,7.456216666666667
2026-05-09,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",3,357719,5.961983333333333
2026-05-09,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",2,343320,5.722
2026-05-09,French House,"Electronic, Synth-Pop, Nu-Disco",1,301373,5.022883333333334
2026-05-09,Reggae,Roots Reggae,1,271000,4.516666666666667
2026-05-09,Rock Latino,"Folk Rock, Progressive Rock",1,258427,4.3071166666666665
2026-05-09,Rock Alternativo,"Experimental Folk, Post-Punk",2,257709,4.29515
2026-05-09,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,254343,4.23905
2026-05-09,Folktronica,"Experimental Electronic, Art Pop",1,246839,4.1139833333333335
2026-05-09,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",3,240479,4.007983333333333
2026-05-09,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,232115,3.8685833333333335
2026-05-09,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,222384,3.7064
2026-05-09,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,205366,3.4227666666666665
2026-05-09,Electro-Pop,"Synth-Pop, Dance-Pop",1,203355,3.38925
2026-05-09,Nueva Trova Cubana,"Trova, Canción de Autor",1,202240,3.3706666666666667
2026-05-09,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",2,197660,3.2943333333333333
2026-05-09,Low Rock,"Alternative Rock, Jazz Rock, Blues Rock",1,194093,3.2348833333333333
2026-05-09,Dream Pop,"Shoegaze, Post-Punk, Etherial Wave",1,192467,3.2077833333333334
2026-05-09,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",1,181454,3.0242333333333336
2026-05-09,Tango Canción,"Tango Fusion, Rock de Cámara",1,147117,2.45195
2026-05-09,Rock Argentino,"Psych Rock, Folk Rock, Canción de Autor",1,119187,1.98645
2026-05-09,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,46547,0.7757833333333334
2026-05-09,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",1,15784,0.26306666666666667
2026-05-09,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,13913,0.23188333333333333
2026-05-09,Alternative Rock,"Art Rock, Experimental / Electronic Rock",1,361,0.006016666666666667
2026-05-10,Indie / Unmapped,Alternative / Various,24,4714541,78.57568333333333
2026-05-10,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",31,4646620,77.44366666666667
2026-05-10,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",3,694040,11.567333333333334
2026-05-10,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",2,462427,7.707116666666667
2026-05-10,Rock Argentino,"Post-Punk, Hard Rock",1,429400,7.156666666666666
2026-05-10,Rock Progresivo,"Symphonic Rock, Fusion",3,393629,6.560483333333334
2026-05-10,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",3,389600,6.493333333333333
2026-05-10,Indie Pop,"Psicodelia, Bedroom Pop",1,360533,6.008883333333333
2026-05-10,Canción de Autor,"Candombe Beat, Folk Uruguayo",3,318854,5.314233333333333
2026-05-10,Contemporary R&B,"Neo-Soul, Alternative R&B",1,279204,4.6534
2026-05-10,Rock en Español,"Latin Alternative, Experimental Rock",1,278573,4.642883333333334
2026-05-10,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",1,277707,4.62845
2026-05-10,Folk,"Singer-Songwriter, Vocal Jazz",1,273573,4.55955
2026-05-10,Lo-Fi House,"Electronic, Chillwave",1,273059,4.550983333333333
2026-05-10,Folktronica,"Experimental Electronic, Art Pop",1,270571,4.509516666666666
2026-05-10,Indie Pop,"Canción de Autor, Art Pop",1,248918,4.148633333333334
2026-05-10,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,246600,4.11
2026-05-10,Alternative Rock,"Grunge, Psychedelic Rock",1,246307,4.1051166666666665
2026-05-10,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",4,240927,4.0154499999999995
2026-05-10,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,233587,3.893116666666667
2026-05-10,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,225880,3.764666666666667
2026-05-10,Alternative Rock,"Funk Rock, Hard Rock",1,186148,3.1024666666666665
2026-05-10,Minimal Wave,"Post-Punk, Synth-Pop",1,183437,3.0572833333333334
2026-05-10,Rock Argentino,"Folk Rock, Progressive Rock",1,163667,2.7277833333333334
2026-05-10,Indie Pop,"R&B Urbano, Bedroom Pop",1,134426,2.2404333333333333
2026-05-10,Nueva Trova Cubana,"Trova, Canción de Autor",1,110558,1.8426333333333333
2026-05-10,Indie Folk,"Canción Latinoamericana, Avant-Garde Pop",1,49766,0.8294333333333334
2026-05-10,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",2,29936,0.49893333333333334
2026-05-10,Indie Folk,"Acoustic, Singer-Songwriter",1,27752,0.46253333333333335
2026-05-10,Techno,"Progressive House, Trance, Electronic",1,20179,0.33631666666666665
2026-05-10,Krautrock / Garage Rock,"Post-Punk, Psychedelic Rock",1,17920,0.2986666666666667
2026-05-10,Canción de Autor,"Rock de Cámara, Experimental Folk",1,14996,0.24993333333333334
2026-05-10,Reggae Fusion,"Dub, Ska",1,11992,0.19986666666666666
2026-05-10,Electro Cumbia,"Tropical Bass, Latin Alternative",1,10603,0.17671666666666666
2026-05-10,Canción de Autor,"Jazz Fusion, Folklore Fusion, Pop Rock",1,8484,0.1414
2026-05-10,MPB,"Bossa Nova, Jazz Vocal",1,7630,0.12716666666666668
2026-05-10,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,6052,0.10086666666666666
2026-05-10,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",1,5590,0.09316666666666666
2026-05-10,Progressive Rock,"Psychedelic Rock, Art Rock",1,4352,0.07253333333333334
2026-05-10,Synth-Pop,"New Wave, Pop Rock",1,1559,0.025983333333333334
2026-05-11,Indie / Unmapped,Alternative / Various,1,1194,0.0199
2026-05-12,Indie / Unmapped,Alternative / Various,1,6377,0.10628333333333333
2026-05-13,Indie / Unmapped,Alternative / Various,3,213320,3.5553333333333335
2026-05-13,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,96,0.0016
2026-05-14,Latin Alternative,"Flamenco Pop, Urbano Latino, Rumba",1,442,0.007366666666666666
2026-05-15,Indie / Unmapped,Alternative / Various,3,452556,7.542599999999999
2026-05-15,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,110173,1.8362166666666666
2026-05-16,Indie / Unmapped,Alternative / Various,2,365603,6.093383333333334
2026-05-16,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",3,141578,2.3596333333333335
2026-05-17,Indie / Unmapped,Alternative / Various,19,1360271,22.67118333333333
2026-05-17,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,281933,4.698883333333334
2026-05-17,Folk,"Singer-Songwriter, Vocal Jazz",1,214240,3.570666666666667
2026-05-17,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,181920,3.032
2026-05-17,Nueva Trova Cubana,"Trova, Canción de Autor",1,18547,0.30911666666666665
2026-05-17,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,2148,0.0358
2026-05-18,Indie / Unmapped,Alternative / Various,1,795,0.01325
2026-05-18,Rock Argentino,"Pop Rock, Piano Rock",1,49,0.0008166666666666667
2026-05-19,Indie / Unmapped,Alternative / Various,1,72,0.0012
2026-05-20,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,62329,1.0388166666666667
2026-05-21,Indie / Unmapped,Alternative / Various,2,2345,0.03908333333333333
2026-05-22,Indie / Unmapped,Alternative / Various,18,3181664,53.02773333333333
2026-05-22,Rock Argentino,"Pop Rock, Piano Rock",8,1959302,32.655033333333336
2026-05-22,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",2,305817,5.0969500000000005
2026-05-22,Pop Rock,"Funk Pop, Electro Funk",1,280,0.004666666666666667
2026-05-22,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",1,0,0.0
2026-05-23,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",42,7419943,123.66571666666667
2026-05-23,Indie / Unmapped,Alternative / Various,7,1324472,22.07453333333333
2026-05-23,Latin Alternative,"Flamenco Pop, Urbano Latino, Rumba",1,198493,3.3082166666666666
2026-05-23,Alternative Rock,"Funk Rock, Hard Rock",1,40109,0.6684833333333333
